is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-44.79925507270834,-50.83922576211276,-49.79513065153209,-43.89318748898099,-56.27205836536824,0,1,0
0,-51.484186457810964,-55.82836258822757,-68.82797269601828,-60.041987310408864,-72.13257826661645,0,0,0
0,-53.97753125982935,-58.377651256926306,-59.24586488847861,-47.545842293443044,-71.75129072637293,0,0,0
1,-45.577754059384475,-48.9923734026044,-29.209264943059,-42.191068981288204,-48.847472098961624,0,2,0
1,-50.529208366301134,-53.27917310185876,-30.10082541471701,-41.44318775567005,-54.06639454737569,0,0,2
0,-60.67644773453037,-66.12764170898905,-79.52849266893655,-52.41213135009943,-84.53499553521134,0,0,0
1,-44.79925507270834,-50.83922576211276,-49.79513065153209,-43.89318748898099,-56.27205836536824,0,1,0
0,-51.484186457810964,-55.82836258822757,-68.82797269601828,-60.041987310408864,-72.13257826661645,0,0,0
0,-53.97753125982935,-58.377651256926306,-59.24586488847861,-47.545842293443044,-71.75129072637293,0,0,0
1,-45.577754059384475,-48.9923734026044,-29.209264943059,-42.191068981288204,-48.847472098961624,0,2,0
1,-50.529208366301134,-53.27917310185876,-30.10082541471701,-41.44318775567005,-54.06639454737569,0,0,2
0,-51.747030393310936,-57.149828464164116,-78.83539548462564,-61.0825820716621,-75.39764903869863,0,0,0
0,-49.4085337838277,-54.5803468125861,-84.69590104094009,-46.43297628441518,-74.81730409610972,0,0,0
0,-53.97753125982935,-58.377651256926306,-59.24586488847861,-47.545842293443044,-71.75129072637293,0,0,0
1,-45.577754059384475,-48.9923734026044,-29.209264943059,-42.191068981288204,-48.847472098961624,0,2,0
1,-50.529208366301134,-53.27917310185876,-30.10082541471701,-39.976759357299684,-54.06639454737569,0,0,2
0,-51.747030393310936,-57.149828464164116,-78.83539548462564,-61.0825820716621,-75.39764903869863,0,0,0
0,-49.4085337838277,-54.5803468125861,-84.69590104094009,-46.43297628441518,-74.81730409610972,0,0,0
1,-52.61289409962849,-55.4981328807183,-36.66560714913488,-41.3972445767957,-60.146840341569224,0,1,0
1,-50.529208366301134,-53.27917310185876,-30.10082541471701,-36.232369882619935,-54.06639454737569,0,0,2
