is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-56.00024514537168,-57.90233127162715,-54.882257222495596,-41.121783411078034,-68.99918640932064,0,1,0
0,-78.88671335672643,-82.161197653569,-78.65096498389507,-96.91292672502647,-102.48200285189495,0,0,0
1,-50.942427018581206,-53.406236628457535,-27.246835228487004,-30.7744925552636,-42.63729325710566,2,2,2
1,-56.00024514537168,-57.90233127162715,-54.882257222495596,-41.121783411078034,-68.99918640932064,0,1,0
0,-80.09655076450915,-82.13449259831731,-62.7054064535982,-72.37241800256021,-98.90817270058861,0,0,0
1,-51.766366721119226,-51.766366721119226,-36.456157041108426,-31.20575363473033,-62.703213833451755,0,0,0
1,-48.68071996067631,-50.954233899099876,-35.76753183255136,-49.0437280964053,-55.94524360764199,0,1,0
0,-81.94701457581925,-84.75922528263568,-75.11548345508528,-83.52928229419716,-101.01592370954512,0,0,1
0,-66.15310928766553,-69.40818108673633,-73.62926856635724,-93.25282308294726,-88.2418898575727,0,0,0
1,-51.06121045367037,-53.51164794954313,-28.143095853582484,-31.083149477054597,-49.10693150134593,1,1,1
1,-57.82794381333149,-59.73772282268812,-54.881160429983915,-42.95725469358206,-74.29229194232666,0,0,0
0,-66.15310928766553,-69.40818108673633,-73.62926856635724,-93.25282308294726,-88.2418898575727,0,0,0
1,-51.06121045367037,-53.51164794954313,-28.143095853582484,-31.083149477054597,-49.10693150134593,1,1,1
1,-57.82794381333149,-59.73772282268812,-54.881160429983915,-42.95725469358206,-74.29229194232666,0,0,0
0,-67.36294669544824,-69.38467092645107,-59.705532666071086,-71.9337617201388,-85.27460649526957,0,0,0
1,-51.76636672111923,-51.76636672111923,-36.45615704110843,-31.20575363473033,-62.70321383345176,0,0,0
1,-48.51887733049055,-50.74778532763356,-44.97941713678019,-35.93420171088951,-58.546966568724876,0,1,0
0,-66.2619405825312,-69.01547599768573,-79.624782980887,-67.63542651970482,-90.1493754767973,0,0,0
0,-92.02255907601095,-95.29704337285352,-89.76114042013234,-110.048772444311,-118.95090120205064,0,0,0
1,-50.94242701858121,-53.39559795187109,-37.84379494686479,-30.94254548955509,-56.8025040593001,0,0,2
1,-71.01226601326113,-72.86336973095587,-73.30204121445614,-52.46017397465993,-93.00287837759797,0,0,0
0,-92.02255907601095,-95.29704337285352,-89.76114042013234,-110.048772444311,-118.95090120205064,0,0,0
1,-50.94242701858121,-53.39559795187109,-37.84379494686479,-30.94254548955509,-56.8025040593001,0,0,2
1,-71.01226601326113,-72.86336973095587,-73.30204121445614,-52.46017397465993,-93.00287837759797,0,0,0
0,-93.23239648379368,-95.27033831760184,-62.99305519577278,-85.50826372184474,-112.13031304252551,0,0,0
1,-51.692928299625216,-51.692928299625216,-27.24359919363496,-29.59268874197799,-59.8660080577157,0,0,0
1,-48.537619322163536,-50.83083670076863,-44.97941713678019,-35.5626303283381,-51.634236754798415,1,1,1
0,-65.95540371421085,-68.80702147923346,-63.94893157381676,-65.68597342292267,-81.67434728355614,0,0,1
0,-78.88671335672642,-82.18500135856937,-75.02088122916021,-93.57990794685325,-101.39297772547448,0,0,0
1,-50.386139633978914,-52.80713148667787,-30.094708994815747,-32.068125227113285,-38.698878700465976,2,2,6
1,-56.12807833506365,-58.07726440262646,-54.881160429983915,-41.31317483998614,-72.59242646405882,0,0,0
0,-78.88671335672642,-82.18500135856937,-75.02088122916021,-93.57990794685325,-101.39297772547448,0,0,0
1,-50.386139633978914,-52.80713148667787,-30.094708994815747,-32.068125227113285,-38.698878700465976,2,2,6
1,-56.12807833506365,-58.07726440262646,-54.881160429983915,-41.31317483998614,-72.59242646405882,0,0,0
0,-80.09655076450915,-82.10774831307612,-62.705406453598194,-72.2608465840448,-98.90817270058861,0,0,0
1,-51.766366721119226,-51.766366721119226,-36.456157041108426,-31.20575363473033,-59.23747793065203,0,0,1
1,-48.00380633475522,-50.25626419784771,-36.66043906150768,-39.093071835668326,-48.604730344808345,1,1,1
0,-70.47230291187023,-73.20415332001758,-83.06293453978702,-72.77034099018775,-95.39118327380633,0,0,0
0,-81.42589931796587,-84.70133122849313,-87.28691424519207,-106.74898028666371,-107.6119735915235,0,0,0
