is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-53.56939690469359,-56.526719162674134,-37.36089125395738,-46.919743956775015,-61.31192837808107,0,1,0
1,-67.98228510970259,-70.83972064094401,-48.527345211212356,-47.37465465455248,-82.54048867306629,0,0,0
0,-68.11644790876646,-70.94126362845708,-82.5190596050429,-69.44849245468592,-89.4064298874796,0,0,1
1,-66.37792797568669,-66.37792797568669,-54.88256013820034,-53.85056556501038,-72.44548830874761,1,1,1
1,-48.49767262643852,-51.391711271282325,-46.57123372217995,-44.58190979533488,-59.00330684029278,0,0,1
0,-66.68163883131565,-70.69404489392896,-66.64003293965435,-61.675471128116186,-86.67364871321196,0,0,0
0,-71.6780301555692,-77.21446827231604,-102.90370353779963,-88.39844404957879,-102.54914121690909,0,0,0
0,-57.20370759165871,-63.00229720688532,-82.38122405855675,-65.69521052847419,-81.91807480922574,0,0,0
0,-55.40849136088843,-61.02989255935938,-63.95786990496664,-54.92307353609614,-74.59585233237843,0,0,0
1,-50.09135634104631,-54.204477003182724,-39.008809686959545,-48.93325675735816,-58.32826334433444,0,0,1
0,-50.11323046202577,-53.08180842063152,-118.26484684067157,-51.68831132711351,-85.59268451422724,0,0,0
1,-70.76791445731727,-73.58314477175706,-48.527345211212356,-49.46986560249636,-85.32611802068098,0,0,0
0,-71.6780301555692,-77.21446827231604,-102.90370353779963,-88.39844404957879,-102.54914121690909,0,0,0
0,-57.20370759165871,-63.00229720688532,-82.38122405855675,-65.20023226794255,-81.91807480922574,0,0,0
0,-55.40849136088843,-61.02989255935938,-63.95786990496664,-55.95081715686049,-74.59585233237843,0,0,0
1,-50.09135634104631,-54.204477003182724,-39.008809686959545,-48.93325675735816,-58.32826334433444,0,0,1
0,-50.11323046202577,-53.08180842063152,-118.26484684067157,-51.68831132711351,-85.59268451422724,0,0,0
1,-70.76791445731727,-73.58314477175706,-48.527345211212356,-49.46986560249636,-85.32611802068098,0,0,0
0,-71.6780301555692,-77.21446827231604,-102.90370353779963,-88.39844404957879,-102.54914121690909,0,0,0
0,-57.20370759165871,-63.00229720688532,-82.38122405855675,-65.20023226794255,-81.91807480922574,0,0,0
0,-47.943251374119,-52.50453210120225,-77.57247985034775,-52.43970242127182,-71.21499532922333,0,0,0
1,-51.02914823983385,-53.63627232539925,-46.5713316461935,-50.179229983141475,-59.50748629035135,0,0,2
